home_team,away_team,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,game_seconds_remaining,game_half,qtr,down,goal_to_go,ydstogo,shotgun,no_huddle,home_timeouts_remaining,away_timeouts_remaining,third_down_converted,fourth_down_converted
OAK,MIA,OAK,home,MIA,OAK,71,9/28/2014,1334,Half2,3,3,0,1,0,1,3,3,0,0
OAK,MIA,OAK,home,MIA,OAK,76,9/28/2014,1315,Half2,3,3,0,6,0,0,3,3,1,0
OAK,MIA,OAK,home,MIA,MID,50,9/28/2014,919,Half2,3,3,0,8,1,1,2,3,0,0
OAK,MIA,MIA,away,OAK,MIA,87,9/28/2014,897,Half2,4,3,0,6,1,0,2,3,1,0
OAK,MIA,MIA,away,OAK,MIA,56,9/28/2014,773,Half2,4,3,0,4,1,0,2,3,1,0
OAK,MIA,MIA,away,OAK,MIA,52,9/28/2014,741,Half2,4,3,0,10,1,0,2,2,0,0
OAK,MIA,OAK,home,MIA,OAK,54,9/28/2014,593,Half2,4,3,0,1,0,1,2,1,1,0
OAK,MIA,OAK,home,MIA,OAK,51,9/28/2014,554,Half2,4,3,0,10,1,1,2,1,1,0
OAK,MIA,MIA,away,OAK,MIA,59,9/28/2014,348,Half2,4,3,0,1,1,0,2,1,0,0
OAK,MIA,MIA,away,OAK,OAK,18,9/28/2014,165,Half2,4,3,0,2,0,0,2,1,0,0
OAK,MIA,OAK,home,MIA,OAK,76,9/28/2014,116,Half2,4,3,0,6,1,0,1,1,0,0
OAK,MIA,MIA,away,OAK,OAK,16,9/28/2014,31,Half2,4,3,0,10,0,0,1,1,0,0
SD,JAC,SD,home,JAC,JAC,37,9/28/2014,3525,Half1,1,3,0,17,1,0,3,3,0,0
SD,JAC,JAC,away,SD,JAC,77,9/28/2014,3395,Half1,1,3,0,8,1,0,3,3,1,0
SD,JAC,JAC,away,SD,JAC,59,9/28/2014,3290,Half1,1,3,0,1,0,0,3,3,1,0
SD,JAC,JAC,away,SD,JAC,62,9/28/2014,3170,Half1,1,3,0,14,1,0,3,3,0,0
SD,JAC,SD,home,JAC,JAC,15,9/28/2014,2933,Half1,1,3,0,8,1,0,3,3,0,0
SD,JAC,JAC,away,SD,MID,50,9/28/2014,2796,Half1,1,3,0,8,1,0,3,3,1,0
SD,JAC,JAC,away,SD,SD,1,9/28/2014,2651,Half1,2,3,1,1,0,0,3,2,1,0
SD,JAC,SD,home,JAC,SD,74,9/28/2014,2571,Half1,2,3,0,1,0,0,3,2,1,0
SD,JAC,JAC,away,SD,SD,46,9/28/2014,2284,Half1,2,3,0,5,1,0,3,1,1,0
SD,JAC,SD,home,JAC,SD,55,9/28/2014,2086,Half1,2,3,0,6,1,0,3,1,0,0
SD,JAC,JAC,away,SD,JAC,96,9/28/2014,1975,Half1,2,3,0,16,1,0,3,1,0,0
SD,JAC,SD,home,JAC,JAC,38,9/28/2014,1869,Half1,2,3,0,5,1,0,3,1,0,0
SD,JAC,SD,home,JAC,JAC,43,9/28/2014,1869,Half1,2,3,0,10,0,0,3,1,1,0
SD,JAC,JAC,away,SD,JAC,72,9/28/2014,1808,Half1,2,3,0,7,1,0,3,1,0,0
SD,JAC,SD,home,JAC,SD,75,9/28/2014,1735,Half2,3,3,0,5,1,0,3,3,1,0
SD,JAC,SD,home,JAC,JAC,24,9/28/2014,1575,Half2,3,3,0,10,1,0,3,3,1,0
SD,JAC,JAC,away,SD,JAC,63,9/28/2014,1491,Half2,3,3,0,1,0,0,3,3,1,0
SD,JAC,SD,home,JAC,JAC,31,9/28/2014,1396,Half2,3,3,0,1,0,0,3,3,1,0
SD,JAC,SD,home,JAC,JAC,14,9/28/2014,1314,Half2,3,3,0,1,0,0,2,3,0,0
SD,JAC,JAC,away,SD,JAC,62,9/28/2014,1190,Half2,3,3,0,3,1,0,2,3,0,0
SD,JAC,SD,home,JAC,SD,75,9/28/2014,1101,Half2,3,3,0,5,1,0,2,3,1,0
SD,JAC,SD,home,JAC,SD,54,9/28/2014,1031,Half2,3,3,0,10,1,0,2,3,1,0
SD,JAC,SD,home,JAC,JAC,34,9/28/2014,926,Half2,3,3,0,6,1,0,2,3,1,0
SD,JAC,SD,home,JAC,JAC,5,9/28/2014,828,Half2,4,3,0,3,1,0,2,3,0,0
SD,JAC,JAC,away,SD,JAC,64,9/28/2014,735,Half2,4,3,0,1,0,0,2,3,1,0
SD,JAC,JAC,away,SD,SD,35,9/28/2014,617,Half2,4,3,0,1,1,0,2,3,0,0
SD,JAC,SD,home,JAC,SD,62,9/28/2014,482,Half2,4,3,0,7,1,0,2,3,0,0
SD,JAC,JAC,away,SD,JAC,76,9/28/2014,334,Half2,4,3,0,17,1,0,2,3,1,0
SD,JAC,JAC,away,SD,SD,48,9/28/2014,270,Half2,4,3,0,12,1,0,2,3,0,0
SD,JAC,SD,home,JAC,JAC,31,9/28/2014,205,Half2,4,3,0,3,0,0,2,1,1,0
SD,JAC,SD,home,JAC,JAC,25,9/28/2014,120,Half2,4,3,0,8,0,0,2,0,0,0
SD,JAC,JAC,away,SD,JAC,76,9/28/2014,33,Half2,4,3,0,8,1,0,1,0,1,0
SF,PHI,PHI,away,SF,PHI,70,9/28/2014,3572,Half1,1,3,0,1,1,1,2,3,1,0
SF,PHI,PHI,away,SF,PHI,63,9/28/2014,3533,Half1,1,3,0,4,1,1,2,3,0,0
SF,PHI,SF,home,PHI,SF,80,9/28/2014,3486,Half1,1,3,0,7,1,0,2,3,0,0
SF,PHI,SF,home,PHI,SF,85,9/28/2014,3486,Half1,1,3,0,12,1,0,2,3,0,0
SF,PHI,SF,home,PHI,SF,57,9/28/2014,3316,Half1,1,3,0,2,1,0,2,3,0,0
SF,PHI,SF,home,PHI,SF,67,9/28/2014,3283,Half1,1,3,0,12,1,0,2,3,0,0
SF,PHI,SF,home,PHI,PHI,23,9/28/2014,3082,Half1,1,3,0,10,1,0,2,3,1,0
SF,PHI,SF,home,PHI,PHI,20,9/28/2014,2960,Half1,1,3,0,18,1,0,2,3,0,0
SF,PHI,PHI,away,SF,PHI,79,9/28/2014,2869,Half1,1,3,0,9,1,1,2,3,1,0
SF,PHI,PHI,away,SF,PHI,61,9/28/2014,2808,Half1,1,3,0,6,1,1,2,3,0,0
SF,PHI,SF,home,PHI,SF,76,9/28/2014,2744,Half1,1,3,0,6,1,0,2,3,1,0
SF,PHI,PHI,away,SF,PHI,85,9/28/2014,2601,Half1,2,3,0,10,1,1,2,3,0,0
SF,PHI,SF,home,PHI,SF,55,9/28/2014,2536,Half1,2,3,0,3,1,0,2,3,0,0
SF,PHI,SF,home,PHI,SF,64,9/28/2014,2358,Half1,2,3,0,7,1,0,2,3,0,0
SF,PHI,SF,home,PHI,SF,72,9/28/2014,2249,Half1,2,3,0,2,1,0,2,3,0,0
SF,PHI,PHI,away,SF,PHI,74,9/28/2014,2186,Half1,2,3,0,5,1,1,2,3,1,0
SF,PHI,PHI,away,SF,PHI,72,9/28/2014,2101,Half1,2,3,0,16,1,1,2,3,0,0
SF,PHI,SF,home,PHI,SF,63,9/28/2014,1976,Half1,2,3,0,5,1,0,2,3,1,0
SF,PHI,SF,home,PHI,PHI,32,9/28/2014,1876,Half1,2,3,0,2,0,0,2,3,0,0
SF,PHI,PHI,away,SF,PHI,74,9/28/2014,1831,Half1,2,3,0,4,1,1,2,2,1,0
SF,PHI,SF,home,PHI,SF,58,9/28/2014,1687,Half2,3,3,0,3,1,0,3,3,0,0
SF,PHI,SF,home,PHI,PHI,28,9/28/2014,1587,Half2,3,3,0,15,1,0,3,3,0,0
SF,PHI,SF,home,PHI,PHI,14,9/28/2014,1484,Half2,3,3,0,1,0,0,3,3,1,0
SF,PHI,SF,home,PHI,PHI,12,9/28/2014,1392,Half2,3,3,0,11,1,0,2,3,1,0
SF,PHI,PHI,away,SF,PHI,75,9/28/2014,1328,Half2,3,3,0,5,1,1,2,3,0,0
SF,PHI,SF,home,PHI,PHI,31,9/28/2014,1158,Half2,3,3,0,14,1,0,2,3,0,0
SF,PHI,SF,home,PHI,SF,73,9/28/2014,1029,Half2,3,3,0,9,1,0,2,3,1,0
SF,PHI,SF,home,PHI,PHI,48,9/28/2014,893,Half2,4,3,0,7,1,0,2,3,0,0
SF,PHI,PHI,away,SF,PHI,84,9/28/2014,799,Half2,4,3,0,14,1,1,1,3,0,0
SF,PHI,SF,home,PHI,SF,56,9/28/2014,682,Half2,4,3,0,7,1,0,1,3,1,0
SF,PHI,SF,home,PHI,PHI,24,9/28/2014,565,Half2,4,3,0,3,1,0,1,3,0,0
SF,PHI,SF,home,PHI,PHI,34,9/28/2014,561,Half2,4,3,0,13,1,0,1,3,1,0
SF,PHI,SF,home,PHI,PHI,11,9/28/2014,464,Half2,4,3,0,3,1,0,1,3,0,0
SF,PHI,SF,home,PHI,PHI,16,9/28/2014,442,Half2,4,3,0,8,1,0,1,3,0,0
SF,PHI,PHI,away,SF,SF,39,9/28/2014,192,Half2,4,3,0,14,1,1,0,3,1,0
SF,PHI,PHI,away,SF,SF,1,9/28/2014,120,Half2,4,3,1,1,1,0,0,3,0,0
SF,PHI,SF,home,PHI,SF,92,9/28/2014,99,Half2,4,3,0,4,0,0,0,1,0,0
SF,PHI,PHI,away,SF,PHI,83,9/28/2014,51,Half2,4,3,0,24,1,1,0,0,0,0
MIN,ATL,ATL,away,MIN,ATL,79,9/28/2014,3553,Half1,1,3,0,9,1,0,3,3,0,0
MIN,ATL,MIN,home,ATL,MIN,70,9/28/2014,3464,Half1,1,3,0,7,1,0,3,3,1,0
MIN,ATL,MIN,home,ATL,ATL,12,9/28/2014,3349,Half1,1,3,0,4,1,0,3,3,1,0
MIN,ATL,ATL,away,MIN,ATL,57,9/28/2014,3135,Half1,1,3,0,3,1,0,3,3,1,0
MIN,ATL,ATL,away,MIN,MIN,29,9/28/2014,3024,Half1,1,3,0,2,0,0,3,3,1,0
MIN,ATL,ATL,away,MIN,MIN,24,9/28/2014,2942,Half1,1,3,0,7,1,0,3,3,1,0
MIN,ATL,ATL,away,MIN,ATL,71,9/28/2014,2719,Half1,1,3,0,1,0,0,3,3,1,0
MIN,ATL,ATL,away,MIN,ATL,60,9/28/2014,2655,Half1,2,3,0,1,0,0,3,3,1,0
MIN,ATL,ATL,away,MIN,ATL,51,9/28/2014,2601,Half1,2,3,0,7,1,0,3,3,0,0
MIN,ATL,MIN,home,ATL,ATL,31,9/28/2014,2490,Half1,2,3,0,4,1,0,3,3,0,0
MIN,ATL,ATL,away,MIN,ATL,61,9/28/2014,2474,Half1,2,3,0,10,1,0,3,3,1,0
MIN,ATL,ATL,away,MIN,ATL,56,9/28/2014,2372,Half1,2,3,0,20,1,0,3,3,1,0
MIN,ATL,ATL,away,MIN,MIN,15,9/28/2014,2213,Half1,2,3,0,3,1,0,3,3,1,0
MIN,ATL,MIN,home,ATL,MIN,72,9/28/2014,2089,Half1,2,3,0,2,1,1,3,3,1,0
MIN,ATL,MIN,home,ATL,ATL,36,9/28/2014,1994,Half1,2,3,0,5,1,0,3,3,1,0
MIN,ATL,ATL,away,MIN,ATL,74,9/28/2014,1898,Half1,2,3,0,4,1,0,3,3,0,0
MIN,ATL,MIN,home,ATL,MIN,76,9/28/2014,1876,Half1,2,3,0,1,0,0,3,1,1,0
MIN,ATL,MIN,home,ATL,ATL,1,9/28/2014,1805,Half1,2,3,1,1,0,0,1,1,0,0
MIN,ATL,MIN,home,ATL,ATL,23,9/28/2014,1582,Half2,3,3,0,1,0,1,3,3,0,0
MIN,ATL,ATL,away,MIN,MIN,36,9/28/2014,1349,Half2,3,3,0,7,1,0,2,3,1,0
MIN,ATL,MIN,home,ATL,MID,50,9/28/2014,1203,Half2,3,3,0,10,1,0,2,3,0,0
MIN,ATL,MIN,home,ATL,MID,50,9/28/2014,1075,Half2,3,3,0,15,1,0,2,3,0,0
MIN,ATL,ATL,away,MIN,ATL,63,9/28/2014,1020,Half2,3,3,0,10,1,0,2,3,1,0
MIN,ATL,MIN,home,ATL,MIN,76,9/28/2014,945,Half2,3,3,0,6,1,0,1,3,0,0
MIN,ATL,ATL,away,MIN,ATL,65,9/28/2014,900,Half2,4,3,0,5,1,0,1,3,0,0
MIN,ATL,MIN,home,ATL,ATL,2,9/28/2014,699,Half2,4,3,1,2,1,0,1,3,0,0
MIN,ATL,ATL,away,MIN,MID,50,9/28/2014,445,Half2,4,3,0,12,1,0,0,3,0,0
MIN,ATL,MIN,home,ATL,ATL,37,9/28/2014,264,Half2,4,3,0,6,1,0,0,3,0,0
MIN,ATL,MIN,home,ATL,ATL,42,9/28/2014,261,Half2,4,3,0,11,1,0,0,3,0,0
MIN,ATL,MIN,home,ATL,ATL,27,9/28/2014,193,Half2,4,3,0,7,0,0,0,1,1,0
MIN,ATL,MIN,home,ATL,ATL,16,9/28/2014,120,Half2,4,3,0,8,1,0,0,0,0,0
DAL,NO,DAL,home,NO,DAL,57,9/28/2014,3454,Half1,1,3,0,3,1,0,3,3,1,0
DAL,NO,DAL,home,NO,NO,33,9/28/2014,3350,Half1,1,3,0,2,1,0,3,3,1,0
DAL,NO,NO,away,DAL,NO,59,9/28/2014,3064,Half1,1,3,0,3,1,0,3,3,1,0
DAL,NO,NO,away,DAL,DAL,46,9/28/2014,2975,Half1,1,3,0,3,0,0,3,3,0,0
DAL,NO,DAL,home,NO,DAL,80,9/28/2014,2835,Half1,1,3,0,1,0,0,3,3,1,0
DAL,NO,DAL,home,NO,NO,41,9/28/2014,2696,Half1,2,3,0,9,1,0,3,3,0,0
DAL,NO,NO,away,DAL,NO,79,9/28/2014,2606,Half1,2,3,0,1,0,0,3,3,1,0
DAL,NO,NO,away,DAL,DAL,30,9/28/2014,2399,Half1,2,3,0,9,1,0,3,3,0,0
DAL,NO,DAL,home,NO,NO,33,9/28/2014,2150,Half1,2,3,0,5,1,0,3,3,0,0
DAL,NO,NO,away,DAL,NO,80,9/28/2014,2001,Half1,2,3,0,10,1,0,3,3,0,0
DAL,NO,DAL,home,NO,NO,46,9/28/2014,1882,Half1,2,3,0,1,0,0,3,3,1,0
DAL,NO,NO,away,DAL,NO,74,9/28/2014,1663,Half2,3,3,0,14,1,0,3,3,1,0
DAL,NO,NO,away,DAL,DAL,12,9/28/2014,1580,Half2,3,3,0,10,1,0,3,3,0,0
DAL,NO,DAL,home,NO,DAL,68,9/28/2014,1519,Half2,3,3,0,2,0,0,3,3,1,0
DAL,NO,DAL,home,NO,NO,49,9/28/2014,1362,Half2,3,3,0,5,1,0,3,3,1,0
DAL,NO,NO,away,DAL,NO,53,9/28/2014,1204,Half2,3,3,0,2,1,0,3,3,0,0
DAL,NO,NO,away,DAL,DAL,40,9/28/2014,1116,Half2,3,3,0,1,0,0,3,3,1,0
DAL,NO,DAL,home,NO,DAL,66,9/28/2014,892,Half2,4,3,0,17,1,0,3,3,0,0
DAL,NO,DAL,home,NO,DAL,76,9/28/2014,728,Half2,4,3,0,6,1,0,3,3,0,0
DAL,NO,DAL,home,NO,DAL,76,9/28/2014,536,Half2,4,3,0,6,1,0,3,2,0,0
DAL,NO,NO,away,DAL,NO,65,9/28/2014,465,Half2,4,3,0,15,1,0,3,2,0,0
DAL,NO,DAL,home,NO,NO,38,9/28/2014,324,Half2,4,3,0,9,1,0,2,2,1,0
DAL,NO,DAL,home,NO,NO,13,9/28/2014,221,Half2,4,3,0,1,0,0,2,1,0,0
DAL,NO,DAL,home,NO,NO,18,9/28/2014,220,Half2,4,3,0,6,1,0,2,1,1,0
DAL,NO,DAL,home,NO,DAL,57,9/28/2014,113,Half2,4,3,0,12,0,0,2,1,0,0
KC,NE,KC,home,NE,KC,82,9/29/2014,3521,Half1,1,3,0,9,1,0,3,3,1,0
KC,NE,KC,home,NE,KC,54,9/29/2014,3307,Half1,1,3,0,18,1,0,3,3,0,0
KC,NE,NE,away,KC,NE,86,9/29/2014,3207,Half1,1,3,0,6,1,0,3,3,0,0
KC,NE,KC,home,NE,NE,35,9/29/2014,3049,Half1,1,3,0,2,0,0,3,3,1,0
KC,NE,KC,home,NE,NE,17,9/29/2014,2883,Half1,1,3,0,8,1,0,3,3,1,0
KC,NE,NE,away,KC,NE,64,9/29/2014,2700,Half1,2,3,0,4,1,0,3,3,1,0
KC,NE,NE,away,KC,KC,42,9/29/2014,2588,Half1,2,3,0,2,1,0,3,3,0,0
KC,NE,NE,away,KC,NE,59,9/29/2014,2344,Half1,2,3,0,3,1,0,3,3,0,0
KC,NE,NE,away,KC,NE,52,9/29/2014,2280,Half1,2,3,0,8,1,0,3,3,0,0
KC,NE,KC,home,NE,KC,72,9/29/2014,2086,Half1,2,3,0,13,1,0,2,3,0,0
KC,NE,NE,away,KC,NE,66,9/29/2014,1963,Half1,2,3,0,3,1,0,2,3,0,0
KC,NE,KC,home,NE,NE,9,9/29/2014,1808,Half1,2,3,0,5,0,0,0,3,0,0
KC,NE,NE,away,KC,NE,76,9/29/2014,1760,Half2,3,3,0,6,1,0,3,3,0,0
KC,NE,KC,home,NE,KC,63,9/29/2014,1669,Half2,3,3,0,1,0,0,3,3,1,0
KC,NE,KC,home,NE,NE,38,9/29/2014,1518,Half2,3,3,0,6,1,0,3,3,0,0
KC,NE,KC,home,NE,NE,13,9/29/2014,1238,Half2,3,3,0,10,1,0,3,3,0,0
KC,NE,NE,away,KC,NE,72,9/29/2014,1157,Half2,3,3,0,1,0,0,3,3,1,0
KC,NE,KC,home,NE,KC,64,9/29/2014,1018,Half2,3,3,0,10,1,0,3,3,1,0
KC,NE,KC,home,NE,NE,36,9/29/2014,822,Half2,4,3,0,7,1,0,3,3,1,0
KC,NE,KC,home,NE,NE,2,9/29/2014,718,Half2,4,3,1,2,0,0,3,3,1,0
KC,NE,NE,away,KC,NE,74,9/29/2014,644,Half2,4,3,0,4,1,0,3,3,0,0
KC,NE,KC,home,NE,KC,60,9/29/2014,354,Half2,4,3,0,2,0,0,3,3,0,0
KC,NE,NE,away,KC,NE,80,9/29/2014,163,Half2,4,3,0,19,0,0,3,3,0,0
GB,MIN,GB,home,MIN,GB,75,10/2/2014,3552,Half1,1,3,0,5,1,0,3,3,0,0
GB,MIN,MIN,away,GB,MIN,90,10/2/2014,3423,Half1,1,3,0,14,1,0,3,3,0,0
GB,MIN,MIN,away,GB,MIN,73,10/2/2014,3239,Half1,1,3,0,4,1,0,3,3,1,0
GB,MIN,MIN,away,GB,MIN,61,10/2/2014,3155,Half1,1,3,0,3,1,0,3,2,0,0
GB,MIN,MIN,away,GB,MIN,84,10/2/2014,2963,Half1,1,3,0,7,1,0,3,2,0,0
GB,MIN,GB,home,MIN,MID,50,10/2/2014,2869,Half1,1,3,0,9,1,1,3,2,0,0
GB,MIN,MIN,away,GB,MIN,72,10/2/2014,2725,Half1,1,3,0,7,1,0,3,2,0,0
GB,MIN,GB,home,MIN,GB,63,10/2/2014,2621,Half1,2,3,0,6,1,1,3,2,0,0
GB,MIN,GB,home,MIN,GB,58,10/2/2014,2594,Half1,2,3,0,1,0,0,2,2,0,0
GB,MIN,MIN,away,GB,MIN,73,10/2/2014,2499,Half1,2,3,0,3,1,0,2,2,0,0
GB,MIN,GB,home,MIN,GB,63,10/2/2014,2436,Half1,2,3,0,7,1,1,2,2,0,0
GB,MIN,MIN,away,GB,MIN,78,10/2/2014,2285,Half1,2,3,0,12,1,0,2,2,1,0
GB,MIN,GB,home,MIN,MIN,11,10/2/2014,2095,Half1,2,3,0,1,1,1,2,2,1,0
GB,MIN,GB,home,MIN,GB,67,10/2/2014,1874,Half1,2,3,0,11,1,1,2,2,0,0
GB,MIN,GB,home,MIN,GB,62,10/2/2014,1874,Half1,2,3,0,6,1,1,2,2,0,0
GB,MIN,MIN,away,GB,MIN,83,10/2/2014,1831,Half1,2,3,0,2,1,0,2,2,1,0
GB,MIN,MIN,away,GB,MIN,78,10/2/2014,1751,Half2,3,3,0,5,1,0,3,3,0,0
GB,MIN,MIN,away,GB,MIN,63,10/2/2014,1426,Half2,3,3,0,7,1,0,3,3,0,0
GB,MIN,GB,home,MIN,GB,52,10/2/2014,1305,Half2,3,3,0,10,1,0,3,3,1,0
GB,MIN,MIN,away,GB,GB,14,10/2/2014,923,Half2,3,3,0,2,1,0,3,3,0,0
GB,MIN,MIN,away,GB,GB,19,10/2/2014,917,Half2,3,3,0,7,1,0,3,3,1,0
GB,MIN,GB,home,MIN,GB,74,10/2/2014,811,Half2,4,3,0,4,1,0,3,3,0,0
GB,MIN,MIN,away,GB,GB,16,10/2/2014,650,Half2,4,3,1,16,1,1,3,3,0,0
GB,MIN,GB,home,MIN,GB,75,10/2/2014,526,Half2,4,3,0,5,1,0,3,3,1,0
GB,MIN,GB,home,MIN,GB,60,10/2/2014,438,Half2,4,3,0,4,1,0,2,3,1,0
GB,MIN,GB,home,MIN,GB,51,10/2/2014,309,Half2,4,3,0,8,1,0,2,3,0,0
GB,MIN,MIN,away,GB,MIN,85,10/2/2014,216,Half2,4,3,0,5,1,0,2,3,1,0
GB,MIN,MIN,away,GB,GB,46,10/2/2014,120,Half2,4,3,0,4,1,0,2,3,0,0
GB,MIN,MIN,away,GB,GB,8,10/2/2014,23,Half2,4,3,1,8,1,0,2,2,0,0
CAR,CHI,CAR,home,CHI,CAR,63,10/5/2014,3520,Half1,1,3,0,8,1,0,3,3,0,0
CAR,CHI,CHI,away,CAR,CHI,91,10/5/2014,3420,Half1,1,3,0,9,1,0,3,3,0,0
CAR,CHI,CHI,away,CAR,CHI,73,10/5/2014,3275,Half1,1,3,0,3,1,0,3,3,1,0
CAR,CHI,CHI,away,CAR,CAR,31,10/5/2014,3092,Half1,1,3,0,12,1,0,3,3,0,0
CAR,CHI,CAR,home,CHI,CAR,90,10/5/2014,3031,Half1,1,3,0,8,1,0,3,3,0,0
CAR,CHI,CHI,away,CAR,CAR,10,10/5/2014,2843,Half1,1,3,0,7,1,0,3,3,1,0
CAR,CHI,CAR,home,CHI,CAR,72,10/5/2014,2788,Half1,1,3,0,7,1,0,3,3,0,0
CAR,CHI,CHI,away,CAR,CAR,25,10/5/2014,2459,Half1,2,3,0,11,1,0,3,3,1,0
CAR,CHI,CAR,home,CHI,CAR,64,10/5/2014,2330,Half1,2,3,0,5,1,0,3,3,1,0
CAR,CHI,CAR,home,CHI,CHI,43,10/5/2014,2210,Half1,2,3,0,4,1,0,3,3,1,0
CAR,CHI,CHI,away,CAR,CHI,80,10/5/2014,1995,Half1,2,3,0,13,1,0,3,3,1,0
CAR,CHI,CHI,away,CAR,CAR,17,10/5/2014,1920,Half1,2,3,0,3,0,0,3,3,0,0
CAR,CHI,CAR,home,CHI,CHI,12,10/5/2014,1820,Half1,2,3,0,1,1,1,2,3,1,0
CAR,CHI,CHI,away,CAR,CHI,73,10/5/2014,1721,Half2,3,3,0,3,1,0,3,3,1,0
CAR,CHI,CHI,away,CAR,CHI,65,10/5/2014,1634,Half2,3,3,0,9,1,0,3,3,0,0
CAR,CHI,CHI,away,CAR,CAR,26,10/5/2014,1102,Half2,3,3,0,2,1,0,3,3,0,0
CAR,CHI,CAR,home,CHI,CHI,35,10/5/2014,923,Half2,3,3,0,5,1,0,3,3,0,0
CAR,CHI,CHI,away,CAR,CHI,89,10/5/2014,811,Half2,4,3,0,10,1,0,3,3,0,0
CAR,CHI,CAR,home,CHI,CAR,53,10/5/2014,688,Half2,4,3,0,2,1,0,3,3,0,0
CAR,CHI,CHI,away,CAR,CHI,65,10/5/2014,564,Half2,4,3,0,9,1,0,3,3,0,0
CAR,CHI,CAR,home,CHI,CAR,89,10/5/2014,446,Half2,4,3,0,17,1,0,3,3,0,0
CAR,CHI,CAR,home,CHI,CHI,26,10/5/2014,277,Half2,4,3,0,4,1,0,3,3,0,0
CAR,CHI,CAR,home,CHI,CHI,16,10/5/2014,159,Half2,4,3,0,3,1,0,3,3,1,0
CAR,CHI,CAR,home,CHI,CHI,6,10/5/2014,143,Half2,4,3,1,6,1,0,3,2,1,0
CAR,CHI,CHI,away,CAR,CHI,66,10/5/2014,79,Half2,4,3,0,21,1,0,3,1,0,0
TEN,CLE,TEN,home,CLE,TEN,72,10/5/2014,3474,Half1,1,3,0,17,1,0,3,3,0,0
TEN,CLE,TEN,home,CLE,TEN,77,10/5/2014,3460,Half1,1,3,0,22,1,0,3,3,0,0
TEN,CLE,CLE,away,TEN,CLE,74,10/5/2014,3267,Half1,1,3,0,4,1,0,3,3,0,0
TEN,CLE,TEN,home,CLE,CLE,47,10/5/2014,3073,Half1,1,3,0,9,1,0,3,3,0,0
TEN,CLE,TEN,home,CLE,CLE,11,10/5/2014,2992,Half1,1,3,0,3,1,0,3,3,1,0
TEN,CLE,CLE,away,TEN,CLE,66,10/5/2014,2937,Half1,1,3,0,5,1,0,3,3,0,0
TEN,CLE,TEN,home,CLE,CLE,16,10/5/2014,2694,Half1,2,3,0,7,1,0,3,3,0,0
TEN,CLE,TEN,home,CLE,CLE,11,10/5/2014,2689,Half1,2,3,0,2,1,0,3,3,1,0
TEN,CLE,CLE,away,TEN,CLE,51,10/5/2014,2524,Half1,2,3,0,7,1,0,3,3,1,0
TEN,CLE,CLE,away,TEN,TEN,21,10/5/2014,2449,Half1,2,3,0,4,1,0,3,2,0,0
TEN,CLE,TEN,home,CLE,TEN,53,10/5/2014,2265,Half1,2,3,0,4,1,0,3,2,1,0
TEN,CLE,TEN,home,CLE,CLE,36,10/5/2014,2171,Half1,2,3,0,10,1,0,2,2,1,0
TEN,CLE,TEN,home,CLE,CLE,21,10/5/2014,2044,Half1,2,3,0,7,1,0,2,2,0,0
TEN,CLE,CLE,away,TEN,CLE,75,10/5/2014,1991,Half1,2,3,0,5,1,0,1,2,0,0
TEN,CLE,CLE,away,TEN,TEN,24,10/5/2014,1685,Half2,3,3,0,3,1,0,3,3,0,0
TEN,CLE,TEN,home,CLE,TEN,87,10/5/2014,1616,Half2,3,3,0,8,1,0,3,3,1,0
TEN,CLE,TEN,home,CLE,TEN,59,10/5/2014,1452,Half2,3,3,0,14,1,0,3,3,0,0
TEN,CLE,CLE,away,TEN,CLE,80,10/5/2014,1388,Half2,3,3,0,10,1,0,3,3,1,0
TEN,CLE,CLE,away,TEN,TEN,22,10/5/2014,1158,Half2,3,3,0,3,1,0,3,3,0,0
TEN,CLE,TEN,home,CLE,TEN,70,10/5/2014,1067,Half2,3,3,0,2,0,0,3,3,0,0
TEN,CLE,TEN,home,CLE,TEN,75,10/5/2014,1047,Half2,3,3,0,7,1,0,3,3,0,0
TEN,CLE,CLE,away,TEN,TEN,4,10/5/2014,782,Half2,4,3,0,3,1,0,3,3,0,0
TEN,CLE,TEN,home,CLE,TEN,95,10/5/2014,687,Half2,4,3,0,9,1,0,3,2,0,0
TEN,CLE,CLE,away,TEN,TEN,42,10/5/2014,544,Half2,4,3,0,1,0,0,3,2,1,0
TEN,CLE,CLE,away,TEN,TEN,31,10/5/2014,478,Half2,4,3,0,1,0,1,3,2,1,0
TEN,CLE,TEN,home,CLE,TEN,85,10/5/2014,360,Half2,4,3,0,15,1,0,2,2,0,0
TEN,CLE,CLE,away,TEN,CLE,67,10/5/2014,305,Half2,4,3,0,10,1,0,2,2,0,0
TEN,CLE,TEN,home,CLE,TEN,78,10/5/2014,283,Half2,4,3,0,10,1,0,2,2,1,0
TEN,CLE,TEN,home,CLE,TEN,63,10/5/2014,192,Half2,4,3,0,6,1,0,2,1,0,0
TEN,CLE,TEN,home,CLE,TEN,80,10/5/2014,53,Half2,4,3,0,10,1,0,1,1,1,0
TEN,CLE,TEN,home,CLE,TEN,63,10/5/2014,10,Half2,4,3,0,16,1,0,0,1,1,0
PHI,STL,STL,away,PHI,STL,80,10/5/2014,3589,Half1,1,3,0,10,1,0,3,3,0,0
PHI,STL,STL,away,PHI,STL,60,10/5/2014,3434,Half1,1,3,0,10,1,0,3,3,0,0
